V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V
-7.04251;-0.868829;9.03997;-3.88972;-7.74173;9.13164;3.89773;-12.0389;2.69399;12.1416;-9.30472;-7.86622;14.7705;0.848212;-16.1291;8.13121;13.3153;-15.5687;-5.58229;19.9608;-4.39293;-18.5786;14.896;12.0841;-21.8535;-0.849935;23.8468;-11.4107;-18.7447;22.2308;8.26916;-27.3584;6.08237;25.7511;-19.592;-16.2709;29.3224;1.88381;-31.2147;14.7403;25.0605;-28.1339;-10.9677;35.2635;-6.75876;-32.6921;24.4025;21.3891;-35.9522;2.38933;1.10326;0.796331;1.02044;1.34892;1.19489;0.944023;1.38675;1.41665;1.5081;1.68311;1.68524;1.88835;1.57701;1.59173;2.06852;2.56423;1.29859;1.25782;1.27278;1.52052;1.47065;1.63502;1.11552;0.7482;0.902382;0.268052;0.857497;0.944045;0.994892;1.17684;1.65908;1.51697;0.978768;1.79625;0.96075;1.47169;1.8663;2.00977;2.42586;1.46486;1.31966;1.08229;0.901241;1.34581;1.96151;0.574762;1.12149;1.11452;1.11181;1.09907;1.30541;1.66894;1.54749;1.87164;2.53099;4.20808;0.347638;0.715647;1.26627;0.745084;0.780215;1.19683;0.959808;1.20279;1.28871;1.36165;1.59629;1.84019;1.25633;1.24987;1.23142;1.49355;1.25597;1.35133;1.22664;0.703002;0.942566;0.763476;0.837025;0.853554;0.0525614;-0.717928;1.28908;0.894928;1.13533;1.01714;1.21077;1.79653;1.4476;0.951744;1.54342;1.96107;1.98611;2.01515;2.01885;1.56903;1.86456;1.62803;0.833332;1.22974;1.38532;1.43716;0.861684;0.957518;1.41559;1.23922;1.60734;1.90695;1.71039;1.59765;1.70394;2.28736;0.264546;0.900328;0.918727;1.07217;1.0785;1.30956;1.61922;0.94095;1.00128;0.93668;1.07973;1.07371;1.07481;0.799044;0.863547;0.964803;0.801628;0.705166;0.801859;0.223162;-0.309031;0.411398;0.62383;-0.547423;-0.170553;1.15535;-0.0281434;6.50446;35.8437;178.557;-1819.01;924.094
1351.42;-1622.34;-522.287;1897.64;-451.042;-1672.91;1313.28;1004.58;-1834.63;-64.9446;1875.5;-898.738;-1420.44;1632.83;586.815;-1940.53;408.861;1738.16;-1303.7;-1074.33;1861.31;121.912;-1930.79;870.42;1490.92;-1639.83;-653.323;1982.22;-362.816;-1802.91;1291.25;1146.29;-1884.99;-181.377;1985.61;-838.228;-1561.87;1644.45;722.778;-2021.75;313.985;1868.19;-1275.01;-1219.47;1906.78;244.281;-2038.87;802.937;1634;-1644.65;-133.858;0.719212;1.00108;0.907261;1.36671;1.24117;1.49214;1.10409;1.35386;1.31816;1.03019;1.36443;1.31873;1.36375;1.51784;1.47576;1.37375;1.35691;1.36866;1.7336;1.79601;1.6358;1.41605;1.78885;0.810835;0.560117;0.660476;1.1726;0.957972;1.19477;1.76699;1.5455;1.8372;2.53345;0.865929;1.48752;2.13597;2.66606;2.84035;3.21834;0.885791;1.50876;1.37027;1.11781;1.1842;1.01941;1.36751;1.74111;0.990869;1.39175;1.11164;1.49659;1.73165;1.05764;0.712371;1.0354;1.25129;1.10166;1.18303;1.28161;1.27942;1.55165;1.40214;1.30568;1.68924;1.88796;2.2246;3.06792;1.50677;1.9473;1.36367;1.29513;0.978304;0.932531;0.856718;1.05883;0.771659;0.941911;0.724826;0.693896;0.631902;1.20354;1.05559;1.40549;1.70295;1.75866;2.14925;2.41723;1.97641;1.8726;2.16795;2.23949;2.53423;3.1028;3.56014;5.47363;5.56008;-6.25401;3.3613;1.54918;1.34307;1.72531;1.15131;1.12783;1.59038;0.647214;0.899297;1.21583;1.14365;0.965846;1.13127;1.00036;1.04323;1.20778;1.65969;1.18877;1.55854;1.3352;1.42611;1.02008;1.32504;1.52587;0.820034;0.999785;1.22032;1.19797;1.27869;0.814028;0.638413;0.869018;1.94422;-2.76516;-4.54437;3.29108;3.91609;-5.93967;1.05443;1.41524;1.61891;1.85819;2.54057;2.08143;1.85346;1.00795
0.442958;0.266054;-0.246804;-0.0257368;0.661952;0.159769;-0.595247;0.388783;0.915367;-0.574718;-0.492562;1.27067;0.2787;-1.28837;0.672681;1.46191;-1.18572;-0.700946;2.02311;0.0587822;-1.94064;1.2761;1.79214;-1.91491;1.3281;1.07274;-4.75768;15.7704;-6.71047;-11.5652;12.3718;5.38742;-14.1591;2.0002;12.8849;-7.81462;-8.24189;11.7158;2.55731;-12.0735;3.61582;10.0682;-7.89095;-5.53224;10.3823;0.687718;-9.8565;4.22892;7.66121;-6.92337;0.404694;0.878259;0.918169;1.02146;0.900884;1.06648;1.10743;1.45505;1.5805;1.58277;1.36296;1.19905;1.4086;1.49784;1.38371;1.5723;1.36991;1.6538;1.59965;1.59017;1.71545;1.73941;1.70139;1.74615;0.288001;0.94887;1.0569;0.99631;1.69357;1.16326;1.42797;1.27955;1.53136;1.42061;1.75928;1.25932;1.48402;1.53563;2.02447;1.09894;0.909559;1.39181;1.69053;1.55546;1.66069;2.12162;1.49078;1.48308;0.786724;0.940177;0.823348;0.635894;0.567806;0.769795;0.580881;1.4913;1.99242;1.1026;0.63694;0.88579;1.22873;0.767624;0.975709;1.18237;1.07418;1.4876;1.43146;1.33658;1.30171;1.45383;1.21177;1.03761;1.59334;0.738247;1.07182;1.08349;1.21975;1.19385;1.28941;0.324759;1.14251;1.15511;1.29902;1.53019;1.98276;2.20558;1.87255;1.76342;1.76549;1.72975;1.68038;1.66808;1.96644;2.21443;2.34097;2.79433;0.809709;1.39585;0.965051;1.22789;1.26001;1.15628;1.00157;0.784423;0.868003;0.779954;0.695401;0.941767;0.951074;0.7564;0.953937;0.973048;0.970829;1.08836;1.52096;1.61662;2.09354;1.38497;1.39482;1.56084;1.66601;1.44382;1.04836;1.24029;1.22438;1.15413;1.44323;1.41292;1.05594;0.888861;0.753931;-0.935445;0.640037;1.06706;-0.97299;1.39591;0.987148;1.34342;1.73264;1.4742;1.58655;1.45943;1.58675;0.64776
1.43319;-0.232425;-1.04143;0.923478;1.00777;-1.0294;-0.337121;1.5113;0.0539833;-1.30688;0.798185;1.36483;-1.12649;-0.651923;1.8126;0.199735;-1.71841;0.896159;1.74528;-1.2988;0.884955;1.07302;1.29776;1.99708;2.14344;1.7093;1.79853;1.57829;-0.777328;0.00266349;1.03224;-0.0447843;-0.722181;0.573647;0.852241;-0.59357;-0.392868;1.09122;0.319297;-1.0071;0.376935;1.26685;-0.645342;-0.791173;1.38847;0.55422;-1.4614;0.403158;1.72849;-0.466074;0.682384;0.944742;0.863852;0.635931;0.895863;1.22907;1.36868;1.56867;1.77331;1.61627;1.47439;1.66139;1.59159;1.60887;1.74475;1.18255;1.35046;1.23229;1.28905;1.25248;1.5933;1.42734;1.66711;1.31779;0.49504;1.22126;1.06464;0.94217;1.27088;1.74921;1.59183;1.90981;1.76641;2.18392;1.3431;1.63281;0.623305;1.0518;1.65224;1.28922;1.55398;1.94627;2.06475;1.83758;1.59298;2.00495;2.11787;1.99892;1.24593;0.780985;0.642645;0.757781;1.11051;-0.145574;1.77318;-0.977634;-0.0154796;0.673875;0.694423;0.520353;0.8921;1.11045;1.02709;1.13196;1.28451;1.25599;1.32104;0.844153;0.977841;1.45591;1.15254;1.27375;1.00755;1.30063;1.75639;1.81053;1.74024;1.12698;0.538244;0.386039;1.82523;4.01424;1.10847;1.58394;1.62522;1.98468;2.53072;1.28199;1.37944;1.59254;2.05181;2.75563;4.08848;6.21855;9.39688;12.5774;-2.29301;3.0587;0.734292;0.961367;1.292;1.05462;1.2423;0.754464;0.810042;0.950501;1.07306;1.23774;0.648709;0.975923;0.774729;0.82567;0.926861;1.18981;1.39688;1.69793;1.51161;1.49425;1.32044;1.4258;1.273;1.40544;1.41895;0.981668;0.784391;0.89137;1.23446;0.766084;1.12515;0.81388;0.301567;0.91111;-0.247044;1.34812;1.16631;1.82284;2.13423;1.05443;0.101455;0.925274;-0.29025;1.26846;-0.571655;-6.68317
4.16122;5.18521;-7.11155;-1.23272;8.67152;-3.20148;-7.1713;7.73178;3.70458;-9.94527;1.85009;9.87052;-7.0214;-6.29532;11.1647;0.919924;-11.9387;5.79957;9.75401;-10.7666;3.36935;2.0867;2.9224;3.14628;3.14034;2.36568;2.42481;2.8001;0.563312;1.22866;-0.14954;-0.908813;0.809083;0.943898;-0.924439;-0.316287;1.43205;0.044293;-1.24403;0.816145;1.2939;-1.14876;-0.549497;1.81299;0.0616398;-1.6603;1.04461;1.59556;-1.50818;1.21232;0.95076;0.917881;0.577531;0.713149;0.81998;1.13605;1.17803;1.45216;1.51396;1.6017;1.75489;1.96018;1.76333;1.89513;1.42886;1.73473;1.46907;1.24211;1.41083;1.53357;1.33495;1.49991;1.69543;1.75613;0.680335;0.857282;1.2425;1.08964;1.21413;1.40831;1.47669;1.79139;1.77062;1.40737;1.06689;1.35365;1.046;1.51561;1.71907;1.71972;1.94533;2.04397;1.85653;2.07393;2.05754;2.2459;2.28246;2.69663;1.58579;1.12107;0.983885;0.709876;1.6712;-1.02856;0.185446;0.918324;0.00458285;-0.450562;0.118015;0.768178;0.244471;0.798142;0.9032;0.942267;0.930072;1.40956;1.04779;1.26876;1.37362;1.24955;1.092;1.0801;1.45;1.54055;2.05207;1.67448;1.31806;1.19835;1.13889;0.989421;0.718183;1.14247;1.27594;1.51963;1.89423;2.29021;2.61599;3.31739;3.40105;3.5212;2.63583;2.80208;1.92816;1.96989;1.78829;1.28189;0.707603;1.94492;0.777549;1.10531;1.66066;1.20388;1.69223;0.98872;0.816733;0.846442;0.604259;1.1515;1.0208;0.771366;0.850236;0.958216;0.868612;1.13679;1.2473;1.64874;1.22851;1.47135;1.67376;1.03513;1.32268;1.44279;1.17842;1.01652;1.17348;1.22568;0.979633;0.984648;1.47121;0.923813;0.862661;1.38932;-0.425618;1.25133;1.41387;1.37496;1.11745;0.18106;-0.241563;0.63913;0.301103;0.910316;0.872454;-0.111816
0.318216;-0.0162006;0.170849;0.440399;-0.346332;-0.00755237;1.17658;0.675091;0.526065;0.291025;1.0512;1.28342;1.056;1.25518;-0.193699;1.30452;1.53022;2.50251;1.44825;1.70951;1.87123;2.0065;2.43591;2.24308;2.46095;2.94662;1.89149;1.41418;0.168053;3.25732;-1.21849;-2.07485;2.31511;1.10612;-2.23394;0.282009;2.10954;-0.824038;-1.1906;1.43338;0.752471;-1.17706;0.0187535;1.2325;-0.0588276;-0.777522;0.444832;0.921371;-0.27376;0.965971;1.02037;1.09443;0.784711;0.748904;0.887991;0.96339;1.04782;0.781305;1.12742;1.42493;1.68068;1.93385;2.17749;2.05112;1.82573;1.2452;1.52321;0.949296;1.056;1.26132;1.19488;1.18156;1.56128;1.51058;1.62592;0.757333;1.17104;0.841304;1.16956;1.45833;1.30434;1.72146;1.44492;1.53427;1.05978;1.51709;1.2876;1.81828;1.74631;1.85161;1.79903;2.10192;1.90363;1.04958;1.15396;1.9476;1.80861;1.58197;1.56369;1.31689;1.20836;1.06573;1.74582;-0.511753;0.0885198;0.679228;0.0496888;-0.37338;0.27884;0.621841;-0.103955;0.587786;0.682005;1.0678;1.3996;1.30976;1.30056;1.4553;1.56228;1.31105;1.52582;1.4785;1.76842;1.77137;2.11313;1.55328;1.57194;1.6686;1.44796;1.89568;1.82821;2.23634;1.80484;1.94394;2.24223;2.50319;2.47995;2.1464;2.87235;2.15443;2.02261;2.0837;2.52477;2.39336;2.45268;1.00687;0.96801;1.705;1.03452;1.32216;1.36959;1.40061;1.51841;0.880786;0.84567;1.42477;0.941073;1.05377;1.09425;1.13156;1.15918;1.06054;0.97416;1.11995;1.39442;1.61391;1.28901;1.31405;1.38899;1.15913;1.05176;1.0908;0.712437;0.836843;1.1878;1.17699;0.89624;1.16833;1.38033;0.960984;0.761286;1.92138;-0.650984;1.76085;2.45192;2.88904;3.3707;3.56647;1.86097;0.977597;0.703089;-0.389314;0.95279;0.196079
-0.47685;-0.125609;0.846856;0.629089;1.47942;1.98105;2.18472;1.78388;1.57538;1.51239;1.38452;1.46746;1.38331;1.6667;1.60402;1.33023;1.57577;1.65502;1.87217;1.70729;2.15318;2.20605;2.42907;2.76152;2.65683;2.43523;2.4522;1.83476;1.61409;-0.591681;0.707198;0.35134;-0.547543;0.425464;0.528202;-0.50182;0.223651;0.732501;-0.477605;-0.102158;1.00437;-0.247742;-0.643117;1.08548;0.38539;-1.15102;0.625968;1.26711;-1.06912;1.86029;1.13656;1.05759;1.1979;1.19088;1.04343;1.0581;1.44866;0.901629;1.03689;1.26262;1.26352;1.41447;1.51598;1.43704;1.36808;1.17936;1.77128;1.01183;1.19809;1.26347;1.53102;1.64352;1.09066;1.21996;1.37911;1.03984;1.23833;0.619715;1.00978;1.21907;1.09767;1.69259;1.4563;1.53975;1.49918;1.09932;1.43084;1.56898;1.79397;1.82947;1.74171;1.76169;1.61102;1.57016;1.22763;1.70755;1.93508;1.94413;1.22871;1.4412;1.1201;0.820662;0.0631976;-1.63346;17.0837;-8.52308;-13.0576;16.2073;5.37867;-19.4837;5.03822;17.9915;-13.9394;-0.766581;0.788265;1.04875;1.16216;1.155;1.31434;1.47494;1.78929;1.90881;1.90654;2.28643;2.24455;2.42825;1.4667;1.71362;1.42767;1.62802;1.89605;2.44819;2.71871;2.88618;2.45293;2.37624;1.98265;2.11071;2.48819;2.75376;2.4459;3.31454;3.97234;5.11769;1.05634;0.706807;1.04369;1.13922;1.25878;1.2876;1.29608;1.29262;1.23611;1.58242;0.757734;1.09271;0.82073;0.985342;1.36828;0.840318;1.08592;1.07239;1.42873;0.916154;0.91231;0.984945;1.35906;1.30237;1.15944;1.172;1.09421;1.15231;1.53783;0.788033;0.936598;0.919326;0.706766;1.22008;0.779903;0.967064;0.877592;1.66714;-0.522998;1.2994;1.78375;2.29499;2.61884;2.38395;2.82718;1.59235;0.990321;0.259307;0.210416;-0.246895
0.285372;0.891513;1.08339;1.5499;2.15541;2.14048;2.45899;2.37683;1.84571;2.19365;2.30367;2.08456;2.28117;1.98295;1.89452;1.998;1.79683;1.73256;1.83409;2.0795;1.89275;1.89766;1.71273;1.87397;2.72025;3.01758;3.11448;3.67094;2.43841;1.60492;-0.0946675;0.237493;0.0770688;0.16542;0.300301;-0.205845;0.0778188;0.809175;0.290057;0.183333;-0.349955;0.446736;0.693897;0.890758;0.959713;0.231081;0.169866;-0.242324;0.388348;0.738811;0.881327;1.33069;1.11045;1.29019;1.41744;1.15306;1.10533;1.37738;1.05843;1.32736;1.26244;1.59747;1.29805;1.61197;1.05152;1.2293;1.39361;1.20956;1.01449;1.2845;0.846335;1.11222;0.900172;0.873611;0.543423;0.754517;0.540193;0.52402;0.98518;0.584579;0.713726;1.31962;1.22167;1.20462;1.74176;1.49515;1.8438;2.12688;2.29937;1.91162;1.5171;1.48161;2.00162;0.98519;1.30498;1.94986;2.52091;3.81801;0.231133;0.566362;0.688699;-0.610009;2.79348;-2.38074;4.13296;-1.22018;-2.96351;2.68857;1.8605;-2.93707;1.3213;0.437182;1.26907;0.762526;0.718413;0.701546;1.05237;1.18537;1.20907;1.56309;1.82805;1.97514;1.82026;2.06714;1.96934;2.04956;1.44354;1.40691;1.4653;1.36557;1.67783;1.74091;1.99637;2.07961;2.39666;1.86248;2.18838;3.06091;3.10121;3.81104;2.45513;2.53068;2.91129;1.41587;0.800121;0.872447;0.944788;0.727817;1.01436;0.872472;1.11893;1.35524;0.719217;1.10205;0.811423;1.04881;0.689664;0.823507;0.875057;0.695117;0.861745;0.650442;0.486234;0.767195;0.890363;0.997173;1.38369;0.963641;1.15665;1.19652;1.36045;1.67768;1.23013;1.1959;1.50746;1.16521;0.546423;0.73309;0.51894;0.223932;1.13714;1.3783;2.10084;2.92537;4.00457;3.63462;3.99985;2.51957;1.0386;0.310826;-5.45465;-15.5231;9.73971;12.8812
-18.3855;2.09822;1.85998;2.02449;2.50236;2.36132;1.96941;2.52791;2.30574;2.01894;2.29637;2.1907;2.22506;1.80507;1.6135;1.64333;1.31003;1.05532;1.64617;1.25139;1.6795;1.61181;1.84382;2.04366;2.33223;2.14719;1.87573;2.04424;1.73945;0.940643;0.478327;0.502271;-0.881875;0.379594;1.42157;1.17025;1.02321;1.2416;4.48565;-6.87179;2.55992;4.74842;-3.07758;1.15784;1.91035;0.332725;0.049236;-0.306626;0.591982;0.525552;0.939102;0.988196;0.854882;1.28128;1.18485;1.37611;1.15317;1.63489;0.999217;1.18022;1.34898;1.05764;1.29343;1.19841;1.17784;1.35993;1.42675;1.37891;1.42963;1.72303;1.39599;1.3188;1.27137;1.51271;0.482917;0.632801;0.853313;1.34687;1.02188;1.23643;1.31195;1.45943;1.67654;1.7098;1.57662;1.42494;1.61581;1.57315;1.80545;1.23569;1.42308;1.41116;1.73838;1.3486;1.66199;2.2035;2.89691;3.75923;0.884922;0.564737;0.657315;0.701349;0.669109;0.425388;0.173199;-0.141268;0.672749;0.522514;0.210385;1.46563;0.754864;0.690117;1.83277;0.804371;0.704841;1.1147;1.10415;1.43494;1.3935;1.55341;1.60133;1.75385;1.8608;1.60301;1.7495;1.93811;1.92444;2.58807;1.63911;1.48056;1.56423;1.79683;1.74322;1.64593;1.9283;2.14252;3.02589;2.32661;2.22107;2.87739;3.21908;1.28764;1.44592;1.30441;1.22695;0.805431;0.892523;0.623822;1.21146;0.738535;1.23659;1.21231;0.952748;1.06377;1.05753;0.52228;0.756183;0.876533;0.581173;0.848284;0.878456;0.5249;0.759513;1.54571;-0.930664;1.04176;1.05962;1.05035;1.24106;1.27864;1.59348;1.6571;1.18085;0.716759;0.924281;0.436289;0.731031;0.410504;0.373816;1.34303;1.77351;-0.564203;1.95761;2.60207;2.86492;2.54878;2.53821;2.52485;0.656313;0.194445;0.338146;-0.146219;-0.0273563;0.610914
0.501036;1.19646;1.84127;1.79493;1.89051;1.81926;1.43331;1.55885;1.57568;1.52036;1.64622;1.35372;1.78484;1.99057;1.7201;1.61528;1.72642;2.05073;1.73541;1.21015;1.64781;2.26686;1.93134;1.98062;2.20527;1.67602;1.93697;2.00675;2.22744;2.59137;2.34365;1.63012;1.46565;0.00790014;1.69573;2.2332;2.54863;2.39261;2.59471;1.26053;1.00079;1.43489;1.57961;1.25628;1.33904;1.1724;0.791507;0.825229;0.622068;1.03667;1.14421;1.29833;1.71788;1.86526;1.76767;1.69774;1.51857;1.26622;0.335467;0.577026;0.761449;1.12994;1.12484;1.45223;1.60829;1.2187;1.59378;1.3399;1.53208;1.53757;1.37261;1.52987;1.09254;1.34965;1.30032;0.880419;1.01413;0.806093;1.03098;1.37836;1.13202;1.57881;1.93037;2.15262;2.31636;2.40002;2.0738;1.81413;1.739;1.82528;1.74957;1.68478;1.60346;2.03759;1.29842;1.18706;1.0013;0.0998073;0.744625;0.482819;0.651807;0.512919;0.434984;0.444514;0.338636;0.850627;0.0471511;-86.9651;90.7767;-31.0294;4.21636;0.719023;1.01185;0.980264;1.09482;1.19479;1.42843;1.54692;1.76485;1.99404;2.07116;1.89744;2.06453;1.72826;1.59591;1.83549;1.60151;0.999039;1.14528;1.8501;2.39901;2.60907;2.61772;2.20889;2.26848;2.81699;3.05553;1.08452;1.55864;2.30947;3.37313;1.2193;1.2748;1.30969;1.59783;1.76309;0.753353;0.754579;0.841185;0.783083;1.02327;1.05886;0.934528;1.26252;1.22758;1.43113;0.906926;0.837838;1.03545;0.94592;0.521257;0.0474089;-0.447301;0.821013;0.594019;0.919373;1.00783;1.07499;1.18051;0.997112;1.34102;0.710087;0.793967;1.08428;0.86909;0.492859;0.485987;2.07752;-5.41535;-24.5782;14.3904;19.4032;-26.1763;1.79519;1.68363;2.66649;2.40915;2.51035;0.427072;0.165148;0.348444;-0.131789;-0.0333727;0.603267
0.788546;1.26758;1.65176;1.62655;1.47778;1.08953;1.1912;1.90817;1.89799;1.69588;1.48797;1.85186;1.8581;1.72664;1.41149;1.17857;1.30633;0.977318;1.30459;1.48005;1.9398;1.64463;1.85283;1.96942;2.10644;1.86142;2.38371;2.89176;3.49692;3.57816;2.8954;1.79693;1.51065;1.63386;1.91636;1.96661;1.95784;2.23622;2.07895;2.28338;2.49685;2.58235;2.2248;1.60932;1.68327;1.54829;1.67943;2.30219;1.30765;1.6831;1.82033;2.10144;2.13323;2.22596;2.2095;1.92864;1.35806;1.5984;1.68875;1.52136;1.42444;1.25439;1.02507;1.48934;1.67948;0.82788;1.18706;1.38616;1.551;1.53538;1.92967;3.20581;1.16388;1.20596;1.33504;1.53883;1.39912;1.40279;1.15681;0.960331;1.45962;1.08825;0.772731;1.10465;1.45504;1.43001;1.72712;1.49022;1.41424;1.45687;1.75118;1.56397;1.37802;1.67195;2.07968;1.28278;1.30476;0.868539;0.467135;1.17456;1.26363;0.598961;0.94193;0.946177;1.1324;0.620525;0.816436;-0.20515;2.16463;2.20876;0.818143;0.924539;1.13639;1.13522;1.25843;1.27214;1.27057;1.53308;1.62311;1.59429;1.8147;1.46002;1.56815;1.84028;2.13007;2.68757;4.09492;0.668777;1.35702;1.82451;2.19253;2.04074;1.64841;1.28881;-0.611227;-5.78569;-105.541;49.3584;3.18302;2.80571;2.95001;2.48508;1.29798;1.43002;1.28565;1.13048;0.602327;1.02249;0.820367;1.07038;1.40548;1.03661;1.26472;1.24149;1.08397;0.954951;0.632665;0.18652;-3.16905;2.97828;1.11617;0.0896073;1.11393;1.21322;1.07632;1.24523;2.04237;0.852953;1.01162;1.03155;1.46037;0.99675;1.13093;1.2573;0.968938;1.29334;0.523678;-0.541332;0.632569;0.272369;-0.35241;0.423709;0.44159;1.50385;1.71501;1.58236;1.02971;0.0161945;0.556923;-0.247545;-0.108369;0.876792;-0.163599;-0.664959
1.69654;1.55615;1.41251;0.904432;0.0739389;0.659039;0.78773;0.970378;1.20118;1.41063;1.32184;1.33319;1.42556;1.22355;1.12074;0.842745;0.793307;1.33984;1.75509;1.71497;1.4509;1.43964;1.27768;1.48754;1.70439;1.81491;2.11547;2.03685;2.61837;2.46608;2.56491;2.13979;1.64166;1.7139;1.68868;1.7302;1.59888;1.4431;1.79215;1.5886;1.73567;1.56113;1.54591;1.68493;1.61123;1.68198;1.9497;2.09564;2.28198;2.13291;2.14309;2.64798;2.4595;2.30484;1.90023;1.72096;1.85016;1.53146;1.1282;1.33734;1.19518;1.01474;1.08575;1.0883;0.967481;0.682221;0.948622;0.971375;1.44273;0.86566;1.12677;1.33835;0.861851;1.2776;1.19177;1.30793;1.77255;1.31572;1.16452;1.2643;1.0786;0.756917;0.821787;0.758082;0.509764;0.968479;1.20014;1.06419;1.21064;1.40491;1.38082;1.55477;1.60001;1.80948;2.07374;2.4033;1.74278;2.23883;0.920412;1.38449;3.36408;1.17295;0.668069;0.762159;0.919897;0.921171;0.317136;0.771851;1.37606;0.767744;1.05679;0.994295;1.18818;1.42011;1.44264;1.53437;1.54788;1.50525;1.55027;1.53311;1.30039;1.4783;1.63862;1.36807;1.6311;1.87762;1.44585;1.56855;2.10071;1.8468;2.10883;1.503;0.264729;-1.24165;-4.97859;-12.5658;-42.8401;21.7125;4.21585;3.89441;3.22156;1.94093;1.08697;0.772781;0.666248;1.26802;1.15819;0.683035;0.857237;1.05683;1.01117;1.11468;1.16934;1.02404;1.11137;0.836602;0.965801;0.925635;1.73669;0.514898;0.762062;1.0675;0.697029;0.797056;0.957384;0.635096;0.932448;1.44371;0.617316;0.521976;0.806905;0.728124;0.972541;1.10476;0.666576;0.467919;0.876024;0.0997381;-0.457563;0.116003;0.731231;0.16219;1.37035;1.66794;1.46578;1.59882;1.70789;1.6195;0.929821;-0.397695;0.528783;0.120718;-0.101362;0.480244
0.19157;1.42635;0.126454;-5.6805;3.78563;4.83396;-6.76795;1.4728;1.20305;1.18575;1.00482;0.16557;0.439073;0.21497;0.842183;1.13885;1.29933;1.03723;1.10563;1.00851;1.30573;1.32034;1.6518;1.44888;1.77233;1.91369;2.02803;2.90644;3.25237;3.67445;2.17942;1.8417;1.96388;1.92751;2.0825;2.33995;2.37733;1.7379;2.07098;2.49006;2.55819;1.67349;1.93165;2.55056;1.60557;1.53075;2.05837;2.04181;2.24866;1.32676;1.50995;1.9608;1.75669;1.61151;1.76159;1.48313;1.60864;1.23525;1.37305;1.91558;1.82187;1.62824;1.60396;1.40599;1.42288;1.44002;1.63424;1.02366;1.38868;0.883397;0.857052;1.07517;0.678029;0.887704;0.860393;0.856445;1.15918;1.19408;1.28193;1.24378;1.56515;1.5964;1.30445;0.67228;0.659922;0.549121;0.944945;1.20389;1.1203;1.48253;1.34293;1.34027;1.60565;1.69369;1.92587;1.64013;1.39086;1.55277;1.54794;1.27787;1.57078;0.902598;0.817713;1.23211;1.12168;0.998313;0.945509;0.835202;0.87892;0.673046;0.8288;0.863691;0.938249;1.10886;1.24595;1.20734;1.14307;1.53942;1.99584;1.97959;2.04155;2.19658;1.87731;2.38019;3.44483;3.1253;2.71858;2.22334;2.48306;2.56418;1.98623;1.5187;1.74951;1.82236;1.92694;2.12993;2.0326;1.74287;1.5162;1.95388;2.14141;1.0165;0.845592;1.32376;1.07438;0.749763;1.2909;0.522278;0.837491;0.719657;0.71362;1.00529;0.999481;0.954104;1.16086;1.18708;1.18614;1.28477;1.80661;0.950089;1.08405;1.04309;1.3058;1.30855;1.16942;1.3793;0.994778;1.09917;1.07605;0.998663;1.36822;1.1498;0.989055;1.20851;1.01296;1.84217;-1.31735;0.0356379;1.29148;-0.0716382;-0.77433;0.395294;0.92059;-0.133005;1.33534;2.34057;1.51025;1.10795;0.635527;-0.481397;0.792619;0.341233;-0.831925;0.542799
