V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.237654;0.474888;0.260156;0.314443;0.325945;0.370483;0.294914;0.357194;0.431734;0.262979;0.28342;0.322227;0.237904;0.211395;0.260009;0.201412;0.255283;0.230952;0.394576;0.315316;0.276215;0.296249;0.304064;0.202709;0.361495;0.248668;0.172692;0.444185;0.19497;0.361165;0.462233;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.455428;0.342976;0.449688;0.45463;0.3708;0.237523;0.231808;0.458574;0.229955;0.211944;0.373341;0.330908;0.231935;0.273188;0.165121;0.201797;0.371607;0.334042;0.13235;0.21391;0.282372;0.243752;0.400761;0.24641;0.29511;0.371757;0.394177;0.41049;0.42992;0.320224;0.416191;0.332462;0.295345;0.317876;0.500414;0.399746;0.519797;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.306237;0.275076;0.296774;0.383579;0.265862;0.292157;0.31675;0.255234;0.323839;0.300306;0.189158;0.281528;0.372531;0.256276;0.230362;0.20136;0.370804;0.329694;0.350692;0.205794;0.246669;0.294149;0.175246;0.266576;0.290484;0.4664;0.443554;0.401606;0.332477;0.252603;0.247933;0.31434;0.309405;0.23816;0.415096;0.472628;0.44456;0.562424;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.53145;0.474935;0.511126;0.326794;0.393739;0.261111;0.388899;0.196415;0.216317;0.100276;0.382005;0.340594;0.225926;0.26716;0.214454;0.225502;0.3261;0.401234;0.213698;0.153423;0.109516;0.235399;0.324977;0.284981;0.364651;0.286787;0.277175;0.326164;0.304761;0.261477;0.256124;0.318305;0.377764;0.427746;0.590321;0.30268;0.29511;0.36299;0.361479;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.343493;0.504441;0.453788;0.47566;0.530765;0.476775;0.212134;0.184877;0.29965;0.229027;0.246253;0.24218;0.204866;0.312829;0.330551;0.254496;0.141725;0.128648;0.215371;0.201475;0.169988;0.155653;0.194196;0.236394;0.261477;0.208267;0.353553;0.358769;0.224015;0.242785;0.304293;0.435104;1;0.433983;0.434985;0.486921;0.325587;0.30817;0.231765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.173218;0.242165;0.263797;0.395489;0.595664;0.366515;0.280388;0.235895;0.236318;0.174913;0.141425;0.207228;0.291107;0.284045;0.242448;0.250171;0.0773853;0.252858;0.299971;0.179504;0.311765;0.337346;0.106355;0.190839;0.225738;0.356926;0.420487;0.174913;0.231552;0.402223;0.269575;0.209561;0.390295;1;0.276032;0.368749;0.331951;0.363656;0.356183;0.333869;1;1;1;1;1;1;1;1;1;0.382141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.395478;0.277379;0.207949;0.309025;0.394487;0.338757;0.30965;0.3544;0.249114;0.256924;0.219035;0.187238;0.298151;0.332469;0.325882;0.239388;0.143827;0.232082;0.213508;0.260389;0.294149;0.195621;0.117391;0.196825;0.165459;0.276534;0.225578;0.26512;0.348055;0.266844;0.421201;0.348269;0.380139;0.314986;0.307288;0.343851;0.209484;0.284655;0.41358;-0.00557103;0.595328;1;1;1;1;1;1;0.265498;0.336577;0.264266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.519797;0.624927;0.26122;0.285247;0.220338;0.242974;0.221588;0.373801;0.494685;0.32194;0.272944;0.204499;0.265862;0.328283;0.257835;0.208463;0.155634;0.219877;0.249698;0.264285;0.266576;0.183134;0.373303;0.198465;0.222882;0.211459;0.315162;0.330441;0.4003;0.349776;0.314819;0.283328;0.432314;0.444717;0.31576;0.441176;0.152528;0.589506;0.443682;0.472145;-0.00557103;0.460043;0.364665;1;1;1;1;1;1;1;0.34642;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.468477;0.541213;0.338869;0.406256;0.334141;0.202673;0.23136;0.272063;0.330918;0.301049;0.379176;0.546303;0.335998;0.268975;0.267466;0.268298;0.0992696;0.225926;0.0417929;0.0826579;0.332988;0.185038;0.255587;0.325617;0.247948;0.220013;0.334917;0.306162;0.331976;0.321059;0.272238;0.154554;0.265245;0.328896;0.281502;0.397049;0.338504;0.367796;0.287777;-0.00277778;0.389064;0.449609;0.560571;0.414107;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.299578;0.349753;0.214442;0.360008;0.365139;0.2875;0.338525;0.308265;0.284883;0.223061;0.290893;0.349702;0.24332;0.408904;0.260329;0.242373;0.318491;0.230477;0.175124;0.231475;0.15945;0.326567;0.213349;0.319367;0.266909;0.252858;0.189158;0.261137;0.343884;0.310045;0.298818;0.286782;0.327712;0.295799;0.538446;0.408046;0.273376;0.426019;0.460043;0.329566;0.36606;0.530532;-0.00277778;0.255641;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-0.00277778;1;0.395421;0.472123;0.314133;0.32924;0.267141;0.328362;0.307952;0.424595;0.436482;0.293328;0.224015;0.258518;0.268975;0.23422;0.302575;0.375025;0.393914;0.244069;0.470303;0.336805;0.295998;0.268905;0.22988;0.286926;0.408163;0.473075;0.319615;0.339476;0.225543;0.20707;0.183372;0.357944;0.362516;0.282119;0.280239;0.203857;0.336185;0.396355;0.265471;0.638228;0.209484;0.112272;0.299026;0.285867;0.382141;-0.00277778;1;1;0.389064;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.504441;0.354938;0.536658;0.567202;0.531849;0.379757;0.368034;0.362771;0.463561;0.241686;0.306363;0.216344;0.243602;0.422979;0.414136;0.327608;0.344509;0.225926;0.224278;0.281256;0.255247;0.13153;0.307791;0.411325;0.610666;0.397852;0.334042;0.294669;0.284704;0.292157;0.302927;0.402775;0.408349;0.430205;0.271774;0.294451;0.241036;0.395228;0.33928;0.353573;0.305818;0.284907;0.343021;0.473376;0.296861;0.403108;0.365732;0.458432;0.320584;0.350669;0.407075;0.524622;0.513673;0.345033;0.488071;0.16902;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
